Call;QTH;Year;Category;Score;QSOs;WPX;160M;80M;40M;20M;15M;10M;Hours;Club
9A2AJ;9A;2015;SINGLE-OP HIGH ALL (T);4618880;2108;896;27;167;813;463;599;39;36.0;CROATIAN CONTEST CLUB
W0DLE;W0;2015;MULTI-SINGLE LOW;4596948;2125;894;0;46;342;940;761;36;45.7;GRAND MESA CONTESTERS OF COLORADO
RA0R;UA0;2015;ASSISTED HIGH ALL;4594470;1825;870;0;18;277;715;782;33;36.0;IRKUTSK RADIO CLUB
C4Z;5B;2015;SINGLE-OP HIGH 15M;4562616;1850;906;0;0;0;0;1850;0;33.3;NO CLUB
NP2P;KP2;2015;ASSISTED LOW ALL (T);4554564;1848;826;0;1;389;439;866;153;35.8;NO CLUB
LY8O;LY;2015;SINGLE-OP LOW ALL;4553499;2224;941;9;65;394;886;794;76;35.9;LITHUANIAN CONTEST GROUP
S52ZW;S5;2015;ASSISTED HIGH ALL;4513516;1957;974;0;29;462;579;870;17;35.8;SLOVENIA CONTEST CLUB
S50K;S5;2015;SINGLE-OP HIGH 15M;4510264;2063;958;0;0;0;0;2063;0;35.9;SLOVENIA CONTEST CLUB
K3MD;W3;2015;ASSISTED HIGH ALL (T);4489764;1952;822;0;29;343;827;700;53;29.1;FRANKFORD RADIO CLUB
AD4TR;W4;2015;SINGLE-OP HIGH ALL;4475439;2093;837;0;25;261;745;1022;40;36.0;FLORIDA CONTEST GROUP
DC4A;DL;2015;SINGLE-OP LOW ALL;4462575;2112;897;11;125;592;773;559;52;35.9;BAVARIAN CONTEST CLUB
WR3O/4;W4;2015;SINGLE-OP HIGH ALL;4443520;1980;848;0;11;417;794;731;27;23.6;TENNESSEE CONTEST GROUP
WN2O;W2;2015;SINGLE-OP HIGH ALL (T);4417010;1800;793;14;162;609;601;378;36;34.4;YANKEE CLIPPER CONTEST CLUB
RT5Z;UA3;2015;SINGLE-OP HIGH 15M;4410000;1985;1050;0;0;0;0;1985;0;35.9;NO CLUB
DL6KVA;DL;2015;ASSISTED HIGH ALL;4405792;1834;1051;0;34;589;743;439;29;35.9;NO CLUB
UW5Q;UR;2015;SINGLE-OP LOW ALL;4389518;2217;953;17;84;448;921;684;63;32.6;UKRAINIAN CONTEST CLUB
S57C;S5;2015;SINGLE-OP HIGH ALL (T);4382400;2177;830;15;149;555;737;675;46;35.9;BELOKRANJEC CONTEST CLUB
UT4LW;UR;2015;ASSISTED LOW ALL (T);4379875;2300;947;28;208;595;1034;415;20;35.7;NO CLUB
OM3RRC;OM;2015;MULTI-SINGLE HIGH;4373768;2170;941;48;168;436;1016;465;37;44.1;RADIOCLUB MANIN
K3AJ;W3;2015;ASSISTED HIGH ALL;4368632;1838;779;0;127;453;608;606;44;33.9;POTOMAC VALLEY RADIO CLUB
F5VKT;F;2015;ASSISTED HIGH ALL (T);4355491;1962;911;0;200;392;570;712;88;35.1;CLIPPERTON DX CLUB
SE0X;SM;2015;ASSISTED HIGH ALL;4331562;2123;978;0;96;507;1121;399;0;35.9;POLAR DX
NN5J/2;W2;2015;SINGLE-OP HIGH 15M;4308464;1877;904;0;0;0;0;1877;0;34.8;NO CLUB
CE3CT;CE;2015;SINGLE-OP HIGH ALL;4307202;1745;747;0;0;255;438;716;336;35.6;LU CONTEST GROUP
HA5PT;HA;2015;ASSISTED HIGH ALL;4278032;2041;892;52;249;562;542;587;49;35.9;HAROS RADIO CLUB
EA6URA;EA6;2015;ASSISTED HIGH 15M;4276142;2122;1009;0;0;0;0;2122;0;33.9;EA CONTEST CLUB
DK3GI;DL;2015;SINGLE-OP HIGH ALL;4244900;2062;850;17;212;469;687;627;50;28.0;NO CLUB
SN5X;SP;2015;SINGLE-OP HIGH 15M;4222428;1954;903;0;0;0;0;1954;0;35.1;NO CLUB
K1KI;W1;2015;SINGLE-OP HIGH ALL;4213351;1615;769;0;11;644;380;546;34;19.9;YANKEE CLIPPER CONTEST CLUB
LY4L;LY;2015;SINGLE-OP LOW ALL;4211766;2237;878;0;247;591;851;512;36;35.9;KAUNAS UNIVERSITY OF TECHNOLOGY RADIO CLUB
YQ6A;YO;2015;ASSISTED HIGH ALL;4193397;2214;919;23;96;444;981;572;98;32.6;KSE SPORTKLUB TG.SECUIESC
TM0R;F;2015;ASSISTED HIGH 15M;4192860;1937;1005;0;0;0;0;1937;0;34.1;NO CLUB
S57DX;S5;2015;ASSISTED HIGH 20M;4188950;2015;995;0;0;0;2015;0;0;35.9;VRHNIKA CONTESTERS
JE1ZWT;JA1;2015;MULTI-TWO;4174844;1709;829;0;5;245;595;833;31;39.5;NO CLUB
S55M;S5;2015;SINGLE-OP HIGH ALL (T);4123196;1908;847;0;103;451;349;930;75;35.0;NO CLUB
OA4SS;OA;2015;SINGLE-OP HIGH ALL (T);4116924;1698;714;0;9;258;494;443;494;29.2;NO CLUB
HG5D;HA;2015;ASSISTED HIGH 20M;4108241;1999;1033;0;0;0;1999;0;0;35.3;HA-DX-CLUB
BY8DX;BY;2015;MULTI-SINGLE LOW;4102126;1931;791;0;0;120;605;1132;74;47.8;NO CLUB
VA3CCO;VE3;2015;SINGLE-OP LOW ALL;4098744;1581;754;1;72;558;564;349;37;35.8;YANKEE CLIPPER CONTEST CLUB
RT3N;UA3;2015;MULTI-TWO;4091220;2207;955;0;14;415;1061;671;46;30.2;RUSSIAN CONTEST CLUB
TM6M;F;2015;ASSISTED LOW ALL (T);4060992;1815;832;0;57;476;556;682;44;35.9;NO CLUB
KS1J;W1;2015;ASSISTED LOW ALL;4060348;1609;841;1;41;321;585;617;44;36.0;CTRI CONTEST GROUP
HA8JV;HA;2015;SINGLE-OP HIGH 20M;4057200;2009;980;0;0;0;2009;0;0;35.8;NO CLUB
BA4DL;BY;2015;MULTI-SINGLE HIGH;4044572;2084;812;0;0;161;616;1150;157;46.9;NO CLUB
BD3RX;BY;2015;MULTI-TWO;4042444;2037;826;0;26;225;731;937;118;46.8;NO CLUB
YL5T;YL;2015;SINGLE-OP HIGH ALL;4039628;2208;874;11;114;555;909;568;51;33.0;LATVIAN CONTEST CLUB
DL0TUM;DL;2015;MULTI-SINGLE HIGH;4036279;1968;923;0;141;385;609;744;89;41.3;BAVARIAN CONTEST CLUB
NZ1U;W1;2015;SINGLE-OP LOW ALL;4026750;1588;750;2;60;633;521;317;55;32.6;YANKEE CLIPPER CONTEST CLUB
WR5J/7;W7;2015;MULTI-SINGLE HIGH;4025535;1878;835;0;0;330;906;610;32;48.0;WESTERN WASHINGTON DX CLUB
SN3A;SP;2015;SINGLE-OP HIGH 40M;4019200;1584;800;0;0;1584;0;0;0;35.9;SP DX CLUB
DS4EOI/2;HL;2015;SINGLE-OP HIGH ALL;4014656;1881;842;0;3;131;708;1013;26;36.0;NO CLUB
MD2C;GD;2015;SINGLE-OP LOW ALL (T);4013338;2062;878;6;279;290;900;583;4;35.9;CHILTERN DX CLUB
PI4DX;PA;2015;ASSISTED HIGH 15M;4008969;1835;963;0;0;0;0;1835;0;34.8;NO CLUB
W4IX;W4;2015;SINGLE-OP LOW ALL;3999091;1734;821;4;27;299;652;669;83;34.8;SWAMP FOX CONTEST GROUP
ES7GM;ES;2015;SINGLE-OP LOW ALL;3996720;2211;936;0;92;259;1112;662;86;36.0;NO CLUB
DL6RAI;DL;2015;ASSISTED LOW ALL (T);3981516;1698;924;0;237;576;415;370;100;34.9;BAVARIAN CONTEST CLUB
DL/KU1CW;DL;2015;ASSISTED HIGH ALL (T);3965848;1949;904;0;183;518;729;502;17;36.0;NO CLUB
OM7RU;OM;2015;SINGLE-OP HIGH ALL (T);3964378;1994;869;55;282;574;798;261;24;35.3;DOZEN DASHES CONTEST CLUB
VK4SN;VK;2015;MULTI-SINGLE HIGH;3956325;1614;725;0;0;299;584;716;15;38.7;VK CONTEST CLUB
PR3A;PY;2015;ASSISTED LOW ALL;3954184;1579;788;0;6;165;297;392;719;34.1;ARAUCARIA DX GROUP
TM6X;F;2015;SINGLE-OP HIGH ALL;3931116;1985;883;13;74;356;1011;531;0;28.0;NO CLUB
YT9A;YT;2015;ASSISTED HIGH ALL;3909048;2075;871;0;0;420;777;813;65;29.7;GRABOVAC CONTEST CLUB
DJ8OG;DL;2015;ASSISTED LOW ALL (T);3903210;1751;930;17;215;471;562;402;84;35.8;RHEIN RUHR DX ASSOCIATION
LY2J;LY;2015;MULTI-SINGLE HIGH;3900312;1970;926;51;267;534;724;348;46;38.4;KAUNAS UNIVERSITY OF TECHNOLOGY RADIO CLUB
NA8V;W8;2015;SINGLE-OP LOW ALL;3894700;1722;790;0;5;510;674;489;44;35.8;MAD RIVER RADIO CLUB
YL3FT;YL;2015;SINGLE-OP HIGH 20M;3894560;1990;964;0;0;0;1990;0;0;35.9;LATVIAN CONTEST CLUB
SN8B;SP;2015;ASSISTED HIGH 15M;3889723;1850;929;0;0;0;0;1850;0;35.7;SP DX CLUB
R6AF;UA6;2015;ASSISTED HIGH ALL;3886662;1861;1014;2;43;204;697;891;24;32.4;FIRST CLASS CW OPERATORS CLUB
N3QE;W3;2015;ASSISTED HIGH ALL (T);3859726;1651;754;0;0;642;509;500;0;26.3;POTOMAC VALLEY RADIO CLUB
S58MU;S5;2015;SINGLE-OP HIGH ALL;3853920;1929;868;43;110;608;590;480;98;35.9;SLOVENIA CONTEST CLUB
PS5A;PY;2015;MULTI-SINGLE HIGH;3841131;1612;707;0;1;344;283;570;414;44.7;ARAUCARIA DX GROUP
NG3R;W3;2015;ASSISTED HIGH ALL;3829837;1566;827;5;103;335;681;427;15;24.8;FRANKFORD RADIO CLUB
UA9MA;UA9;2015;SINGLE-OP HIGH ALL;3822280;1744;748;0;0;128;631;836;149;31.0;NO CLUB
PA3AAV;PA;2015;SINGLE-OP HIGH ALL;3818500;2004;875;0;141;543;620;592;108;36.0;BEEMSTER CONTEST CLUB
UC7A;UA6;2015;SINGLE-OP HIGH ALL (T);3805758;2143;894;0;81;395;845;729;93;35.9;NO CLUB
AD7JP;W7;2015;SINGLE-OP LOW ALL;3795216;1761;816;0;34;266;819;591;51;35.9;WILLAMETTE VALLEY DX CLUB
DL3ANK;DL;2015;ASSISTED HIGH ALL;3777114;1557;906;19;145;301;401;550;141;32.7;NO CLUB
JH0INP;JA0;2015;ASSISTED HIGH ALL (T);3753140;1707;820;0;14;83;619;928;63;35.4;NO CLUB
OQ5M;ON;2015;ASSISTED HIGH ALL (T);3747625;1892;875;0;55;405;728;611;93;26.1;RHEIN RUHR DX ASSOCIATION
YT2W;YT;2015;ASSISTED LOW ALL;3734962;1981;869;25;93;224;684;850;105;32.1;WEST SERBIA CONTEST CLUB
UR6EA;UR;2015;ASSISTED LOW ALL (T);3727500;2020;852;0;161;546;825;462;26;36.0;KRIVBASS
VO1TTT;VEO;2015;SINGLE-OP LOW ALL (T);3720028;1606;676;1;90;457;538;492;28;36.0;MARITIME CONTEST CLUB
ED5O;EA;2015;ASSISTED HIGH ALL;3703160;1971;860;0;74;437;363;989;108;25.9;NO CLUB
KT3M;W3;2015;ASSISTED HIGH 20M;3701200;1603;950;0;0;0;1603;0;0;35.9;FRANKFORD RADIO CLUB
KU6W;W6;2015;ASSISTED HIGH ALL;3678534;1798;841;0;30;374;722;648;24;32.3;NORTHERN CALIFORNIA CONTEST CLUB
NR3X/4;W4;2015;SINGLE-OP LOW ALL;3669534;1783;774;4;70;489;721;427;72;35.9;POTOMAC VALLEY RADIO CLUB
LZ4T;LZ;2015;ASSISTED LOW ALL (T);3650568;1853;888;11;139;432;496;727;48;35.1;NO CLUB
N8BJQ;W8;2015;SINGLE-OP HIGH ALL;3632272;1618;791;4;40;362;530;619;63;32.8;NO CLUB
OM8DD;OM;2015;ASSISTED HIGH 20M;3628740;1811;921;0;0;0;1811;0;0;34.8;OM0M
WD5K;W5;2015;SINGLE-OP HIGH ALL (T);3608295;1716;821;0;6;220;771;676;43;35.0;NORTH TEXAS CONTEST CLUB
YT4W;YT;2015;ASSISTED HIGH 40M;3541835;1439;781;0;0;1439;0;0;0;35.7;CONTEST CLUB SERBIA
B7P;BY;2015;MULTI-SINGLE HIGH;3533285;1823;785;0;0;60;443;1126;194;42.7;NO CLUB
ZS90SARL;ZS;2015;MULTI-SINGLE HIGH;3529350;1489;682;0;0;300;307;671;211;42.8;NO CLUB
W2LK;W2;2015;ASSISTED HIGH ALL;3514989;1606;771;0;0;325;766;469;46;26.3;HUDSON VALLEY CONTESTERS AND DXERS
W6YX;W6;2015;SINGLE-OP HIGH ALL;3497460;1736;852;0;0;46;583;1052;55;23.9;NORTHERN CALIFORNIA CONTEST CLUB
M7Q;G;2015;SINGLE-OP LOW ALL (T);3481398;1935;807;27;258;538;649;393;70;35.5;NO CLUB
W6TK;W6;2015;ASSISTED HIGH ALL;3440464;1628;808;0;9;290;534;721;74;30.8;SOUTHERN CALIFORNIA CONTEST CLUB
KS9K;W9;2015;SINGLE-OP LOW ALL;3438567;1605;739;0;23;358;467;730;27;35.9;SOCIETY OF MIDWEST CONTESTERS
S51F;S5;2015;SINGLE-OP HIGH 40M;3407346;1419;738;0;0;1419;0;0;0;32.9;SLOVENIA CONTEST CLUB
RT9S;UA9;2015;ASSISTED LOW ALL (T);3402812;1403;742;0;8;222;515;582;76;29.1;NO CLUB
HL1VAU/4;HL;2015;SINGLE-OP HIGH ALL (T);3393597;1826;769;0;27;120;915;689;75;35.9;KOREA CONTEST CLUB
PR5W;PY;2015;ASSISTED HIGH ALL;3379200;1246;704;0;7;433;119;407;280;25.7;ARAUCARIA DX GROUP
OL3R;OK;2015;ASSISTED HIGH 20M;3378460;1664;1004;0;0;0;1664;0;0;34.6;NO CLUB
KU2M;W2;2015;SINGLE-OP HIGH 15M;3372120;1636;855;0;0;0;0;1636;0;32.9;NO CLUB
K4PV;W4;2015;SINGLE-OP HIGH ALL;3351859;1725;763;0;82;324;632;663;24;35.5;NO CLUB
VE5MX;VE5;2015;ASSISTED HIGH ALL;3330519;1575;753;0;9;272;817;446;31;23.9;SASKATCHEWAN CONTEST CLUB
EU5C;EU;2015;ASSISTED HIGH ALL (T);3306478;1770;826;10;151;548;483;556;22;35.5;BELARUS CONTEST CLUB
R8WO;UA9;2015;ASSISTED HIGH ALL (T);3300295;1300;697;0;29;378;491;382;20;30.0;RUSSIAN CW CLUB
M3W;G;2015;SINGLE-OP HIGH 40M;3284715;1445;735;0;0;1445;0;0;0;35.7;CHILTERN DX CLUB
G3TXF;G;2015;ASSISTED HIGH ALL;3284346;1404;1027;4;211;148;653;332;56;35.2;NO CLUB
WJ9B/7;W7;2015;SINGLE-OP LOW ALL;3272670;1663;765;0;19;444;626;539;35;35.1;POTOMAC VALLEY RADIO CLUB
W8CAR/9;W9;2015;SINGLE-OP HIGH ALL;3257280;1600;754;1;27;474;491;567;40;31.1;NORTH COAST CONTESTERS
PY2NY;PY;2015;SINGLE-OP LOW ALL;3251824;1462;668;0;4;205;322;285;646;34.6;ARAUCARIA DX GROUP
NW9X/4;W4;2015;MULTI-SINGLE HIGH;3244955;1460;805;0;6;512;627;304;11;33.6;POTOMAC VALLEY RADIO CLUB
RM9I;UA9;2015;SINGLE-OP HIGH 15M;3243600;1616;816;0;0;0;0;1616;0;31.8;CENTRAL SIBERIA DX CLUB
UP2L;UN;2015;SINGLE-OP HIGH 40M;3239991;1036;601;0;0;1036;0;0;0;26.5;NO CLUB
WN1GIV/4;W4;2015;SINGLE-OP HIGH 15M;3230699;1653;859;0;0;0;0;1653;0;29.2;FLORIDA CONTEST GROUP
BA4TB;BY;2015;SINGLE-OP HIGH ALL;3188640;1599;780;0;1;103;404;994;97;35.9;NO CLUB
OH6GDX;OH;2015;MULTI-SINGLE LOW;3167997;1652;937;38;132;234;634;455;159;48.0;CONTEST CLUB FINLAND
HA6NL;HA;2015;ASSISTED LOW ALL;3148850;1436;887;24;181;419;434;294;84;32.2;NO CLUB
G4R;G;2015;ASSISTED HIGH ALL;3140800;1801;832;9;124;271;786;548;63;34.0;FLIGHT REFUELLING AMATEUR RADIO SOCIETY
LY2XW;LY;2015;MULTI-SINGLE HIGH;3089792;1914;808;38;106;319;851;591;9;36.5;KAUNAS UNIVERSITY OF TECHNOLOGY RADIO CLUB
9A7DX;9A;2015;ASSISTED LOW ALL;3089268;1514;828;0;70;413;288;692;51;22.5;CROATIAN CONTEST CLUB
DL5YM;DL;2015;ASSISTED HIGH ALL (T);3079916;1701;812;13;155;406;490;537;100;31.5;RHEIN RUHR DX ASSOCIATION
AI1D;W1;2015;MULTI-TWO;3057705;1456;765;0;0;269;619;519;49;28.0;CTRI CONTEST GROUP
R0QA;UA0;2015;ASSISTED HIGH ALL (T);3042301;1500;751;0;0;44;680;774;2;21.7;NO CLUB
YU7EE;YT;2015;SINGLE-OP HIGH 15M;3031885;1793;835;0;0;0;0;1793;0;33.2;WEST SERBIA CONTEST CLUB
N6AR/4;W4;2015;ASSISTED HIGH ALL;3009201;1395;741;0;9;254;616;464;52;23.7;FLORIDA CONTEST GROUP
C56XA;C5;2015;SINGLE-OP LOW ALL (T);3006172;1406;676;0;0;107;564;555;180;28.0;NO CLUB
WV7Q;W7;2015;MULTI-SINGLE LOW;3000340;1744;739;0;11;286;752;684;11;48.0;WESTERN WASHINGTON DX CLUB
YL2BJ;YL;2015;ASSISTED HIGH 20M;2992136;1677;952;0;0;0;1677;0;0;33.1;LATVIAN CONTEST CLUB
UZ4I;UR;2015;ASSISTED HIGH 15M;2989044;1692;948;0;0;0;0;1692;0;36.0;DONBASS CONTEST CLUB
PR9M;PY;2015;ASSISTED LOW ALL;2988225;1304;699;0;2;217;336;601;148;33.8;RIO DX GROUP
4K6FO;4J;2015;SINGLE-OP LOW ALL;2981012;1387;626;0;79;246;405;521;136;34.2;NO CLUB
YE1ZAT;YB;2015;MULTI-SINGLE LOW;2977380;1429;695;0;0;86;471;704;168;47.9;BEKASI DX CONTEST CLUB
YR5N;YO;2015;MULTI-SINGLE LOW;2972187;1690;837;5;221;501;505;340;118;47.4;CSM BAIA MARE
IT9RBW;IT9;2015;ASSISTED HIGH ALL (T);2971252;1602;892;2;41;401;694;387;77;35.4;ARIPA DX TEAM
YT1A;YT;2015;SINGLE-OP HIGH 20M;2963670;1866;886;0;0;0;1866;0;0;36.0;WEST SERBIA CONTEST CLUB
K1AR;W1;2015;ASSISTED HIGH ALL (T);2962376;1441;706;0;0;450;540;451;0;20.1;YANKEE CLIPPER CONTEST CLUB
OE2S;OE;2015;ASSISTED HIGH ALL;2958375;1582;875;14;28;50;405;976;109;21.0;BAVARIAN CONTEST CLUB
DL5AWI;DL;2015;ASSISTED HIGH 40M;2951889;1316;717;0;0;1316;0;0;0;33.0;RHEIN RUHR DX ASSOCIATION
DK2CX;DL;2015;ASSISTED HIGH ALL;2941736;1340;802;0;131;475;471;236;27;22.5;BAVARIAN CONTEST CLUB
UA9LAO;UA9;2015;ASSISTED HIGH 20M (T);2937000;1311;825;0;0;0;1311;0;0;32.6;RUSSIAN CONTEST CLUB
UV5U;UR;2015;SINGLE-OP HIGH ALL;2926560;1722;840;0;0;390;628;460;244;31.2;UKRAINIAN CONTEST CLUB
K5KU;W5;2015;SINGLE-OP LOW ALL;2915930;1535;745;0;3;341;622;534;35;34.1;NO CLUB
S53F;S5;2015;ASSISTED HIGH 40M;2913129;1321;751;0;0;1321;0;0;0;35.9;BELOKRANJEC CONTEST CLUB
OK7Y;OK;2015;SINGLE-OP LOW ALL;2892552;1687;762;70;304;467;509;301;36;35.6;NO CLUB
VE3RZ;VE3;2015;ASSISTED HIGH ALL;2867870;1279;674;0;33;380;524;295;47;28.1;CONTEST CLUB ONTARIO
SP9H;SP;2015;ASSISTED LOW ALL (T);2863168;1290;913;0;55;360;439;416;20;32.7;NO CLUB
YU90IARU;YT;2015;ASSISTED LOW ALL (T);2846208;1740;768;15;254;515;755;180;21;35.2;CONTEST CLUB SERBIA
SP2KPD;SP;2015;MULTI-SINGLE HIGH;2839716;1650;781;42;262;395;605;331;15;31.4;NO CLUB
OL5T;OK;2015;ASSISTED HIGH 15M;2803110;1478;838;0;0;0;0;1478;0;28.1;NO CLUB
IR3C;I;2015;ASSISTED HIGH ALL;2802744;1526;804;0;71;345;728;294;88;33.0;ITALIAN CONTEST CLUB
W2YC;W2;2015;ASSISTED HIGH ALL;2788566;1283;759;0;46;213;617;386;21;26.6;FRANKFORD RADIO CLUB
S56X;S5;2015;ASSISTED HIGH 40M;2786844;1300;719;0;0;1300;0;0;0;36.0;S59DBC
VB7X;VE7;2015;MULTI-SINGLE LOW;2782608;1459;696;1;17;270;673;481;17;47.9;NO CLUB
EA3CX;EA;2015;SINGLE-OP HIGH 40M;2779923;1281;699;0;0;1281;0;0;0;33.8;CATALONIA CONTEST CLUB
NC8C;W8;2015;SINGLE-OP HIGH ALL (T);2773874;1353;706;3;21;287;625;389;28;17.7;NORTH COAST CONTESTERS
DJ0SP;DL;2015;SINGLE-OP HIGH ALL (T);2767872;1727;816;0;135;322;724;366;180;36.0;RHEIN RUHR DX ASSOCIATION
9A4WY;9A;2015;ASSISTED HIGH 40M;2760896;1260;716;0;0;1260;0;0;0;34.7;CROATIAN CONTEST CLUB
DP3D;DL;2015;ASSISTED HIGH ALL (T);2750116;1591;818;7;107;333;831;280;33;33.2;RHEIN RUHR DX ASSOCIATION
AB3CV;W3;2015;ASSISTED HIGH ALL (T);2736034;1354;667;0;4;367;599;384;0;28.6;POTOMAC VALLEY RADIO CLUB
NO7R/3;W3;2015;ASSISTED HIGH ALL;2728651;1215;713;1;27;511;513;152;11;15.7;FRANKFORD RADIO CLUB
NF4A;W4;2015;ASSISTED HIGH ALL (T);2724796;1435;727;0;5;297;446;605;82;26.8;ALABAMA CONTEST GROUP
LA3S;LA;2015;SINGLE-OP LOW ALL;2722560;1735;768;13;136;386;578;520;102;35.8;LA CONTEST CLUB
YT2T;YT;2015;ASSISTED LOW 20M;2705599;1484;949;0;0;0;1484;0;0;30.9;CONTEST CLUB SERBIA
VE3UTT;VE3;2015;ASSISTED HIGH ALL;2697036;1034;709;0;0;396;225;371;42;17.4;CONTEST CLUB ONTARIO
OG4T;OH;2015;ASSISTED HIGH ALL (T);2679244;1469;842;79;200;203;453;479;55;29.6;CONTEST CLUB FINLAND
KV0Q;W0;2015;SINGLE-OP HIGH 20M;2666592;1453;846;0;0;0;1453;0;0;31.9;NO CLUB
A71EM;A7;2015;ASSISTED HIGH 15M;2657682;1425;722;0;0;0;0;1425;0;22.6;NO CLUB
WW4SF;W4;2015;ASSISTED LOW ALL (T);2653500;1343;732;0;7;302;666;324;44;35.3;SWAMP FOX CONTEST GROUP
IK0YVV;I;2015;ASSISTED HIGH ALL (T);2649600;1578;768;0;0;563;838;162;15;21.0;RHEIN RUHR DX ASSOCIATION
RG0A;UA0;2015;ASSISTED HIGH 15M;2645894;1441;787;0;0;0;0;1441;0;27.7;CENTRAL SIBERIA DX CLUB
DH0GHU;DL;2015;ASSISTED HIGH ALL;2640000;1442;825;2;104;456;446;358;76;35.7;BAVARIAN CONTEST CLUB
RL5A;UA3;2015;ASSISTED HIGH 40M;2628850;1284;725;0;0;1284;0;0;0;29.5;NO CLUB
OM7LM;OM;2015;MULTI-SINGLE HIGH;2621808;1546;756;0;114;527;408;433;64;33.4;NO CLUB
SK6HD;SM;2015;MULTI-TWO;2616192;1753;757;49;156;407;828;233;80;33.6;FALKOPINGS RADIOCLUB
OL9R;OK;2015;ASSISTED LOW 20M;2602986;1438;926;0;0;0;1438;0;0;35.5;NO CLUB
NG1R;W1;2015;ASSISTED HIGH ALL;2599966;1314;667;0;6;276;463;567;2;22.6;YANKEE CLIPPER CONTEST CLUB
AH7T;KH6;2015;SINGLE-OP HIGH ALL;2584318;1308;649;0;10;86;497;638;77;34.4;SOUTHERN CALIFORNIA CONTEST CLUB
LZ1EV;LZ;2015;ASSISTED HIGH 40M;2576728;1242;658;0;0;1242;0;0;0;35.5;NO CLUB
W8MJ;W8;2015;ASSISTED HIGH ALL;2573424;1262;756;0;2;214;562;459;25;26.2;MAD RIVER RADIO CLUB
DL5RMH;DL;2015;ASSISTED HIGH 15M;2573272;1377;872;0;0;0;0;1377;0;32.6;BAVARIAN CONTEST CLUB
9A9R;9A;2015;ASSISTED HIGH 40M;2569829;1226;691;0;0;1226;0;0;0;34.8;CROATIAN CONTEST CLUB
UA0IDZ;UA0;2015;SINGLE-OP HIGH ALL;2549062;1378;694;0;0;0;726;652;0;24.0;NO CLUB
DD5M;DL;2015;SINGLE-OP LOW ALL;2531178;1634;746;34;234;378;617;352;19;35.5;BAVARIAN CONTEST CLUB
PR7DX;PY;2015;MULTI-SINGLE HIGH;2523794;1148;637;0;0;281;288;277;302;35.0;NO CLUB
RK9QWM;UA9;2015;ASSISTED HIGH 20M;2511795;1286;715;0;0;0;1286;0;0;25.5;NO CLUB
UA4WI;UA4;2015;ASSISTED HIGH 20M (T);2510865;1609;945;0;0;0;1609;0;0;35.9;NO CLUB
UX1AA;UR;2015;ASSISTED LOW 20M;2509976;1491;931;0;0;0;1491;0;0;35.9;NO CLUB
XE2B;XE;2015;ASSISTED HIGH ALL;2487944;1334;706;0;2;103;473;718;38;28.8;NO CLUB
JA1BJI;JA1;2015;SINGLE-OP LOW ALL;2472932;1358;682;0;19;191;571;525;52;36.0;NO CLUB
UA1ANA;UA1;2015;ASSISTED HIGH ALL (T);2470160;1586;770;0;0;329;718;412;127;31.0;ALRS ST PETERSBURG
KT0A;W0;2015;ASSISTED HIGH ALL;2466952;1437;769;0;0;159;546;691;41;26.7;NO CLUB
PA/W1NN;PA;2015;SINGLE-OP LOW ALL (T);2458410;1544;681;0;201;606;330;336;71;35.9;NORTH COAST CONTESTERS
N8II;W8;2015;SINGLE-OP HIGH 15M;2450912;1279;764;0;0;0;0;1279;0;23.7;POTOMAC VALLEY RADIO CLUB
DJ9RR;DL;2015;ASSISTED HIGH ALL;2439864;1409;824;17;70;225;490;512;95;35.1;BAVARIAN CONTEST CLUB
F8UFT;F;2015;MULTI-SINGLE HIGH;2427425;1743;715;32;225;587;599;264;36;41.8;UNION FRANCAISE DES TELEGRAPHISTES
JI1RXQ;JA1;2015;SINGLE-OP LOW ALL (T);2424906;1235;662;0;39;177;345;664;10;35.9;NO CLUB
IK8UND;I;2015;ASSISTED HIGH ALL (T);2420080;1488;845;0;103;322;783;162;118;31.1;ITALIAN CONTEST CLUB
T49A;CM;2015;ASSISTED LOW ALL;2416960;1338;664;0;13;162;621;531;11;34.0;LAS TUNAS CONTEST CREW
DM8T;DL;2015;ASSISTED LOW ALL;2413824;1507;768;11;88;333;643;353;79;29.3;BAVARIAN CONTEST CLUB
SM2T;SM;2015;SINGLE-OP LOW ALL;2409664;1669;736;0;197;418;661;371;22;31.7;NO CLUB
SZ6P;SV;2015;ASSISTED HIGH 20M;2398016;1620;842;0;0;0;1620;0;0;35.7;NO CLUB
KI6RRN;W6;2015;SINGLE-OP LOW ALL (T);2393640;1644;732;0;22;183;687;629;123;35.6;NO CLUB
RC4HAA;UA4;2015;ASSISTED HIGH ALL (T);2389770;1732;835;0;0;0;976;735;21;31.6;SAMARA RADIO CLUB
YE1C;YB;2015;MULTI-SINGLE HIGH;2375566;1358;614;0;0;0;545;494;319;38.1;NO CLUB
K6NR;W6;2015;SINGLE-OP HIGH ALL;2375340;1394;708;3;31;145;469;675;71;26.7;SOUTHERN CALIFORNIA CONTEST CLUB
PY1KS;PY;2015;ASSISTED LOW 40M;2365845;744;545;0;0;744;0;0;0;30.3;RIO DX GROUP
LY2AJ;LY;2015;ASSISTED LOW ALL (T);2349295;1597;769;0;112;341;729;392;23;36.0;VYTAUTAS MAGNUS UNIVERSITY RADIO CLUB
