Call;QTH;Year;Category;Score;QSOs;WPX;160M;80M;40M;20M;15M;10M;Hours;Club
S54O;S5;2016;ASSISTED HIGH ALL;336996;437;333;40;60;100;99;100;38;11.0;BELOKRANJEC CONTEST CLUB
OM6AT;OM;2016;SINGLE-OP LOW ALL;335610;493;330;27;112;147;175;32;0;24.5;HOREC RADIO CLUB
9A6DJX;9A;2016;ASSISTED LOW ALL;334620;491;338;0;62;201;188;40;0;33.5;CROATIAN CONTEST CLUB
LY5I;LY;2016;SINGLE-OP LOW 80M;334620;435;338;0;435;0;0;0;0;20.9;KAUNAS UNIVERSITY OF TECHNOLOGY RADIO CLUB
OE1TKW;OE;2016;SINGLE-OP HIGH ALL;334530;426;315;0;21;99;114;173;19;20.8;BAVARIAN CONTEST CLUB
DL5DTG;DL;2016;SINGLE-OP HIGH ALL (T);334180;439;310;22;96;126;112;83;0;18.8;NO CLUB
SV8DTD;SV;2016;SINGLE-OP HIGH 15M (T);334152;546;306;0;0;0;0;546;0;18.8;NO CLUB
VE3SD;VE3;2016;SINGLE-OP LOW ALL;333750;403;267;0;140;44;147;72;0;12.3;PETERBOROUGH AMATEUR RADIO CLUB
ON7HLU;ON;2016;SINGLE-OP HIGH ALL;332990;441;355;0;23;194;161;63;0;11.5;NO CLUB
SE5L;SM;2016;ASSISTED LOW ALL;331782;525;363;0;34;76;382;33;0;21.5;NO CLUB
SQ6H;SP;2016;ASSISTED LOW 20M;330582;503;357;0;0;0;503;0;0;17.5;NO CLUB
UI9I;UA9;2016;ASSISTED HIGH 15M;329840;432;304;0;0;0;0;432;0;10.8;NO CLUB
OZ1NLD;OZ;2016;SINGLE-OP LOW ALL;327565;507;343;0;19;297;140;51;0;25.6;NO CLUB
YV4ET/5;YV;2016;SINGLE-OP LOW ALL;327418;345;257;0;0;147;60;132;6;15.3;RADIO CLUB VENEZOLANO CARACAS
LX0RL;LX;2016;ASSISTED HIGH 40M;326496;498;304;0;0;498;0;0;0;11.8;NO CLUB
HZ1DG;HZ;2016;SINGLE-OP LOW 15M (T);326326;391;286;0;0;0;0;391;0;3.4;SAUDI CONTEST GROUP
N2BEG;W2;2016;SINGLE-OP LOW ALL;325992;415;282;4;26;81;136;119;49;13.0;ROCHESTER (NY) DX ASSN
JG4AKL;JA4;2016;SINGLE-OP HIGH ALL;325872;419;279;0;5;66;91;231;26;18.6;NO CLUB
LY2OU;LY;2016;ASSISTED LOW 40M;322725;398;331;0;0;398;0;0;0;19.7;KAUNAS UNIVERSITY OF TECHNOLOGY RADIO CLUB
UT8AS;UR;2016;SINGLE-OP LOW 40M;322706;400;317;0;0;400;0;0;0;14.2;UR-QRP-CLUB
WP3GW;KP4;2016;SINGLE-OP LOW ALL (T);322320;387;272;0;28;47;68;149;95;33.2;NO CLUB
OE6Z;OE;2016;SINGLE-OP HIGH ALL;322272;374;288;0;99;96;13;166;0;3.7;NO CLUB
OM2DT;OM;2016;SINGLE-OP LOW ALL;320330;437;311;32;119;60;164;62;0;25.4;NO CLUB
PA3BUD;PA;2016;ASSISTED LOW ALL;319788;394;378;0;45;86;149;114;0;16.9;NO CLUB
RZ1AU;UA1;2016;SINGLE-OP LOW ALL;319592;509;364;0;0;0;362;147;0;27.2;NO CLUB
RL3BZ;UA3;2016;SINGLE-OP LOW ALL;318922;542;362;0;0;0;290;243;9;11.8;NO CLUB
F6BLZ;F;2016;ASSISTED HIGH ALL;318753;419;331;0;76;74;155;88;26;21.1;NO CLUB
DK6BT;DL;2016;SINGLE-OP HIGH ALL;318753;432;321;10;83;104;133;102;0;19.8;NO CLUB
RD2D;UA3;2016;SINGLE-OP LOW ALL;317160;474;360;18;39;57;253;107;0;17.0;NO CLUB
DL7UXG;DL;2016;ASSISTED HIGH ALL;317069;392;313;0;0;42;99;244;7;12.5;NO CLUB
HS0ZCW;HS;2016;ASSISTED HIGH ALL;316406;472;281;0;0;94;72;300;6;12.0;NO CLUB
N6AR/4;W4;2016;ASSISTED HIGH ALL;315010;364;289;0;0;176;125;36;27;6.3;FLORIDA CONTEST GROUP
JP7DKQ;JA7;2016;ASSISTED HIGH ALL;313854;354;289;0;0;41;270;43;0;7.1;NO CLUB
DL5LB;DL;2016;SINGLE-OP LOW ALL (R);313614;447;342;0;15;172;134;126;0;22.6;NO CLUB
EA1FA;EA;2016;ASSISTED LOW ALL (T);313476;486;346;7;46;71;312;50;0;15.5;EA CONTEST CLUB
RN4HAB;UA4;2016;SINGLE-OP QRP ALL;313286;514;326;1;61;92;215;141;4;33.8;NO CLUB
AB3WS;W3;2016;SINGLE-OP QRP ALL (R);311934;429;294;0;11;157;64;163;34;31.6;POTOMAC VALLEY RADIO CLUB
M0RNR;G;2016;ASSISTED HIGH ALL (T);311091;438;363;0;1;33;278;126;0;18.3;COCKENZIE AND PORT SETON ARC
S50BH;S5;2016;SINGLE-OP LOW ALL;308476;448;322;0;86;201;147;14;0;26.1;NO CLUB
UF4M;UA4;2016;ASSISTED HIGH ALL;308115;597;369;0;0;16;167;414;0;5.1;NO CLUB
AD0H;W0;2016;SINGLE-OP HIGH ALL (T);308100;478;300;0;20;167;173;66;52;14.3;STORY COUNTY AMATEUR RADIO CLUB
UY6U;UR;2016;SINGLE-OP LOW ALL;307745;489;305;0;151;109;180;49;0;25.2;UKRAINIAN CONTEST CLUB
DL7BC;DL;2016;ASSISTED HIGH ALL;307584;391;288;56;82;116;100;37;0;7.7;RHEIN RUHR DX ASSOCIATION
ON4MW;ON;2016;SINGLE-OP QRP ALL;307530;409;306;0;55;71;115;166;2;20.0;NO CLUB
IK2SND;I;2016;SINGLE-OP HIGH 40M;306957;385;311;0;0;385;0;0;0;10.6;NO CLUB
VU3WDN;VU;2016;SINGLE-OP LOW ALL (T);306348;417;294;0;0;28;28;348;13;26.0;NO CLUB
DL5AXX;DL;2016;ASSISTED HIGH ALL;306278;435;262;0;0;0;102;331;2;3.5;RHEIN RUHR DX ASSOCIATION
BY9CA;BY;2016;ASSISTED LOW ALL (T);305228;548;308;0;0;0;26;477;45;16.3;NO CLUB
IZ3XEF;I;2016;ASSISTED HIGH ALL (T);304508;365;283;0;12;68;72;166;47;28.5;ITALIAN CONTEST CLUB
R7AW;UA6;2016;SINGLE-OP HIGH 15M;303506;534;326;0;0;0;0;534;0;8.1;BLACK SEA CONTEST CLUB
OM6ADN;OM;2016;ASSISTED LOW 80M;303052;461;317;0;461;0;0;0;0;23.6;NO CLUB
CS7AJM;CT;2016;ASSISTED LOW ALL;302727;495;339;0;3;49;229;210;4;30.3;NO CLUB
KS7T;W7;2016;SINGLE-OP HIGH ALL;302120;474;332;0;20;38;334;82;0;20.5;BIG SKY CONTESTERS
RW1CW;UA1;2016;SINGLE-OP HIGH 15M;301098;395;321;0;0;0;0;395;0;18.6;RUSSIAN CONTEST CLUB
K0AD;W0;2016;ASSISTED HIGH ALL;300966;576;309;0;0;52;397;74;53;9.4;MINNESOTA WIRELESS ASSN
N9TF;W9;2016;ASSISTED LOW ALL (T);300960;397;285;0;27;63;147;118;42;18.1;SOCIETY OF MIDWEST CONTESTERS
WC6H;W6;2016;ASSISTED HIGH ALL;300792;410;302;1;14;170;146;79;0;6.1;MOTHER LODE DX/CONTEST CLUB
XE1AY;XE;2016;SINGLE-OP LOW ALL;300776;481;262;0;20;28;63;353;17;23.8;GRUPO DXXE
GM9N;GM;2016;MULTI-SINGLE HIGH;300125;472;343;0;0;0;372;100;0;5.7;GMDX GROUP
W3VYK;W3;2016;ASSISTED LOW ALL;300027;387;273;0;0;59;167;138;23;17.7;SKYVIEW RADIO SOCIETY
WA1BXY;W1;2016;ASSISTED LOW ALL;299440;476;304;0;46;169;199;44;18;19.5;NO CLUB
CE1UGE;CE;2016;SINGLE-OP HIGH 15M;298962;376;306;0;0;0;0;376;0;22.4;NO CLUB
OM0WR;OM;2016;SINGLE-OP HIGH 20M;298701;546;351;0;0;0;546;0;0;11.7;NO CLUB
WA3AAN;W3;2016;ASSISTED HIGH ALL (T);298656;405;272;0;30;107;138;120;10;18.0;FRANKFORD RADIO CLUB
NW3Y;W3;2016;ASSISTED LOW ALL (T);297606;344;257;0;32;73;147;92;0;8.5;FRANKFORD RADIO CLUB
N3RR;W3;2016;ASSISTED HIGH ALL;297279;374;261;79;148;50;55;42;0;9.7;POTOMAC VALLEY RADIO CLUB
ZY5A;PY;2016;MULTI-SINGLE LOW;297228;419;282;0;4;0;16;6;393;11.4;LABRE-SP
SM7DQV;SM;2016;SINGLE-OP HIGH ALL;297176;413;307;0;64;81;148;120;0;21.8;NO CLUB
OE9R;OE;2016;MULTI-SINGLE HIGH;297024;414;312;0;0;7;123;284;0;8.3;NO CLUB
IU4FJI;I;2016;SINGLE-OP LOW ALL (R);296916;451;327;0;125;123;149;28;26;27.1;NO CLUB
N1KWF;W1;2016;ASSISTED HIGH ALL;295318;390;298;0;43;3;311;33;0;4.4;YANKEE CLIPPER CONTEST CLUB
SV6JHA;SV;2016;ASSISTED HIGH ALL;294921;362;331;5;23;83;76;155;20;30.2;NO CLUB
NB1N;W1;2016;SINGLE-OP LOW ALL;294656;364;256;0;36;82;204;42;0;13.7;YANKEE CLIPPER CONTEST CLUB
OE1CIW;OE;2016;SINGLE-OP LOW ALL;294272;426;304;16;21;185;140;64;0;30.5;NO CLUB
K0VVX;W0;2016;SINGLE-OP LOW ALL (T);294176;606;317;0;7;171;408;20;0;20.0;NO CLUB
OK1PMA;OK;2016;ASSISTED LOW ALL (T);293986;431;322;0;66;123;144;89;9;20.3;NO CLUB
9A6RT;9A;2016;SINGLE-OP LOW ALL;293859;404;309;0;59;90;123;124;8;19.0;RADIO CLUB KVARNER RIJEKA
YB8IBD;YB;2016;SINGLE-OP LOW ALL;293364;395;261;0;0;105;110;149;31;21.1;YB LAND DX CLUB
KD7RCJ;W7;2016;SINGLE-OP LOW ALL (T);292824;442;294;1;14;43;175;170;39;31.0;NORTHERN ARIZONA DX ASSN
DL4VAI;DL;2016;ASSISTED HIGH 20M;292560;418;345;0;0;0;418;0;0;22.3;BAVARIAN CONTEST CLUB
AJ9C;W9;2016;ASSISTED HIGH ALL;292292;407;308;0;0;74;28;225;80;7.9;SOCIETY OF MIDWEST CONTESTERS
V84O;V8;2016;MULTI-SINGLE LOW;292125;511;205;0;0;63;144;166;138;25.8;NO CLUB
MM0INS;GM;2016;ASSISTED LOW ALL;291916;427;334;0;4;159;174;90;0;17.7;COCKENZIE AND PORT SETON ARC
SL0W;SM;2016;SINGLE-OP HIGH 40M;291444;374;298;0;0;374;0;0;0;10.0;NO CLUB
W7CAR;W7;2016;SINGLE-OP HIGH ALL (T);291128;555;302;0;2;105;375;53;20;25.0;WILLAMETTE VALLEY DX CLUB
UY3CC;UR;2016;SINGLE-OP LOW 40M;290470;373;310;0;0;373;0;0;0;23.2;UKRAINIAN CONTEST CLUB
K5LLA;W5;2016;ASSISTED HIGH ALL;290440;395;265;0;30;113;113;98;41;11.6;CENTRAL TEXAS DX AND CONTEST CLUB
DJ5LA;DL;2016;ASSISTED HIGH ALL;289849;394;329;0;15;51;198;130;0;16.7;NO CLUB
KM0DX;W0;2016;ASSISTED HIGH ALL;289656;483;298;0;36;158;241;48;0;16.6;MISSISSIPPI VALLEY DX/CONTEST CLUB
EA4TA;EA;2016;ASSISTED LOW ALL (T);289440;422;288;13;49;105;154;100;1;27.7;NO CLUB
9M4SG;9M2;2016;SINGLE-OP LOW ALL;289130;460;290;0;0;14;212;199;35;35.0;MELAKA DX TEAM
YB9KA;YB;2016;SINGLE-OP QRP ALL;288951;399;239;0;5;164;17;115;98;28.0;NO CLUB
N7MZW;W7;2016;SINGLE-OP LOW ALL (T);287574;572;287;0;31;353;107;65;16;20.2;GRAND MESA CONTESTERS OF COLORADO
CX9AU;CX;2016;SINGLE-OP LOW ALL;287296;387;268;0;1;33;72;155;126;16.2;NO CLUB
SP8N;SP;2016;ASSISTED LOW 20M;287028;498;357;0;0;0;498;0;0;17.5;NO CLUB
OK2MBP;OK;2016;SINGLE-OP LOW ALL;286974;424;298;42;130;134;52;66;0;14.9;NO CLUB
ND0C;W0;2016;SINGLE-OP QRP ALL (T);286261;382;293;0;10;64;130;138;40;17.7;MINNESOTA WIRELESS ASSN
YY4TSS;YV;2016;ASSISTED LOW 40M;285621;271;201;0;0;271;0;0;0;18.2;RADIO CLUB VENEZOLANO
T49A;CM;2016;SINGLE-OP LOW ALL;284568;410;284;0;4;8;392;0;6;12.7;NO CLUB
RZ5D;UA3;2016;SINGLE-OP LOW ALL (T);284085;422;295;53;77;104;99;85;4;12.4;FIFTH OCEAN
W1DYJ;W1;2016;ASSISTED LOW ALL;284064;365;269;0;33;65;113;120;34;17.8;YANKEE CLIPPER CONTEST CLUB
G3PXT;G;2016;SINGLE-OP HIGH 40M;283556;512;287;0;0;512;0;0;0;21.2;NARC
R9VA;UA9;2016;ASSISTED HIGH 15M;283434;390;291;0;0;0;0;390;0;7.8;NOVOKUZNETSK RADIO CLUB
MI0RRE;GI;2016;SINGLE-OP LOW ALL;282200;429;340;0;0;6;198;209;16;14.4;NO CLUB
EA9CD;EA9;2016;SINGLE-OP LOW 80M;280140;235;203;0;235;0;0;0;0;7.2;EA CONTEST CLUB
YO7CJB;YO;2016;SINGLE-OP HIGH ALL;279048;452;302;14;91;123;169;46;9;29.1;NO CLUB
EC5CR;EA;2016;SINGLE-OP QRP ALL;278445;406;285;0;36;55;81;197;37;22.6;NO CLUB
F8VNU;F;2016;ASSISTED HIGH ALL;278276;390;292;0;41;73;128;145;3;15.9;NO CLUB
UA4PAN;UA4;2016;SINGLE-OP HIGH ALL;277536;419;294;0;130;144;60;85;0;12.3;NO CLUB
OQ4Q;ON;2016;SINGLE-OP HIGH 15M;276632;373;302;0;0;0;0;373;0;14.4;NO CLUB
YU1DX;YT;2016;ASSISTED LOW ALL;276544;361;298;0;0;281;0;80;0;11.8;CONTEST CLUB SERBIA
9A6ZZ;9A;2016;ASSISTED HIGH 20M;275884;465;334;0;0;0;465;0;0;11.8;NO CLUB
ES6PA;ES;2016;ASSISTED LOW ALL;275220;421;330;0;26;123;147;125;0;30.4;NO CLUB
IZ1ESM;I;2016;ASSISTED LOW 15M (T);274428;370;297;0;0;0;0;370;0;19.7;NO CLUB
OK1HEH;OK;2016;SINGLE-OP LOW ALL;274211;432;301;7;92;128;118;87;0;19.8;NO CLUB
YB1JYL;YB;2016;ASSISTED LOW 15M;273710;374;271;0;0;0;0;374;0;28.2;YB LAND DX CLUB
N8VV;W8;2016;ASSISTED LOW ALL;271635;367;273;0;0;0;138;171;58;7.3;MAD RIVER RADIO CLUB
S56AX;S5;2016;SINGLE-OP LOW 40M;271081;357;307;0;0;357;0;0;0;25.0;NO CLUB
DL2DQL;DL;2016;SINGLE-OP LOW ALL (T);271040;392;308;0;0;42;173;172;5;19.4;NO CLUB
PD0MHZ;PA;2016;SINGLE-OP LOW ALL;271040;440;320;0;0;224;216;0;0;20.8;NO CLUB
ND9Z;W9;2016;ASSISTED HIGH ALL;270816;410;273;0;25;53;169;110;53;13.6;BADGER CONTESTERS
RA3YDA;UA3;2016;SINGLE-OP LOW ALL;270816;375;372;0;10;49;170;144;2;16.9;NO CLUB
VE5TLW;VE5;2016;SINGLE-OP LOW ALL;270629;380;277;0;0;23;229;114;14;19.2;NO CLUB
NS4X;W4;2016;ASSISTED HIGH ALL (T);270565;395;265;0;0;87;122;140;46;14.4;NO CLUB
UA3OQ;UA3;2016;SINGLE-OP QRP ALL;270198;453;306;0;67;100;140;146;0;21.4;NO CLUB
TA1ED;TA1;2016;ASSISTED LOW ALL;269952;428;304;32;59;107;192;34;4;20.3;NO CLUB
BV0WPX;BV;2016;MULTI-TWO;269878;659;259;0;0;32;107;506;14;18.0;NO CLUB
PA3DDP;PA;2016;ASSISTED LOW ALL;269546;395;307;0;70;117;152;56;0;21.1;NO CLUB
OM4MM;OM;2016;SINGLE-OP LOW ALL;269379;374;297;0;124;92;141;11;6;12.9;OM3KAP - RADIOCLUB KAPA
WB9HFK;W9;2016;SINGLE-OP LOW ALL;269079;416;257;0;76;78;129;76;57;22.9;SOCIETY OF MIDWEST CONTESTERS
KG7GYI;W7;2016;ASSISTED LOW ALL (R);268800;442;280;0;0;54;167;155;66;27.7;ARIZONA OUTLAWS CONTEST CLUB
R4IB;UA4;2016;SINGLE-OP LOW ALL;268578;442;347;0;1;25;200;213;3;12.7;NO CLUB
BG4WOM;BY;2016;SINGLE-OP LOW ALL (T);268250;486;290;0;0;0;150;333;3;31.5;NO CLUB
DM9EE;DL;2016;MULTI-SINGLE HIGH;268119;363;279;14;9;34;254;52;0;7.0;RHEIN RUHR DX ASSOCIATION
BI4UCN;BY;2016;MULTI-SINGLE HIGH;267840;470;270;0;0;174;61;206;29;31.3;NO CLUB
YC9FAR;YB;2016;SINGLE-OP LOW 15M;267800;385;260;0;0;0;0;385;0;17.3;NO CLUB
HB9IQY;HB;2016;SINGLE-OP LOW ALL;267435;420;283;62;114;129;79;36;0;16.3;USKA
EA5FWW;EA;2016;ASSISTED LOW ALL;267008;428;298;0;0;53;185;180;10;12.8;NO CLUB
DJ2YE;DL;2016;SINGLE-OP HIGH ALL;266987;434;301;0;129;153;99;49;4;17.8;RHEIN RUHR DX ASSOCIATION
UT8IT;UR;2016;ASSISTED LOW ALL;266794;388;362;5;20;75;221;64;3;19.9;UKRAINIAN CONTEST CLUB
MI0OBC;GI;2016;SINGLE-OP LOW ALL;266560;423;320;0;21;96;170;136;0;30.1;BANGOR & DISTRICT AMATEUR RADIO SOCIETY
HB9WDY;HB;2016;SINGLE-OP LOW ALL (T);266412;401;298;0;70;140;136;55;0;28.6;NO CLUB
W1GKT/4;W4;2016;SINGLE-OP HIGH ALL;266288;412;272;0;0;52;188;139;33;17.7;NO CLUB
UA9UDX;UA9;2016;ASSISTED LOW ALL;266090;363;295;0;0;3;145;196;19;21.9;NO CLUB
SE3E;SM;2016;SINGLE-OP LOW ALL (T);266072;461;316;0;75;114;212;60;0;18.4;SK3JR JEMTLANDS RADIOAMATORER
EA1BNF;EA;2016;ASSISTED HIGH ALL;264862;377;334;0;0;74;248;24;31;16.8;NO CLUB
OH2FNR;OH;2016;ASSISTED HIGH ALL;264320;395;295;43;7;81;163;101;0;19.8;NO CLUB
BH1CXR;BY;2016;MULTI-SINGLE HIGH;263520;527;288;0;1;50;77;390;9;28.1;NO CLUB
LU4DJB;LU;2016;ASSISTED LOW 10M;262542;388;266;0;0;0;0;0;388;12.9;LU CONTEST GROUP
OE1SSS;OE;2016;ASSISTED HIGH ALL;261834;385;289;0;0;51;242;92;0;12.7;NO CLUB
LU9VD;LU;2016;SINGLE-OP LOW 15M;260896;380;263;0;0;0;0;380;0;16.4;NO CLUB
PY1GQ;PY;2016;ASSISTED LOW 20M;260586;333;279;0;0;0;333;0;0;12.3;RIO DX GROUP
N8HP;W8;2016;ASSISTED HIGH ALL;259940;325;317;3;10;30;153;100;29;11.8;NO CLUB
W5HFF;W5;2016;SINGLE-OP HIGH ALL;259313;373;257;0;10;77;68;146;72;25.2;BRAZOS VALLEY AMATEUR RADIO CLUB
AD8J/4;W4;2016;ASSISTED HIGH ALL;259038;330;246;0;1;92;86;151;0;7.3;SOUTH EAST CONTEST CLUB
US1GFW;UR;2016;SINGLE-OP LOW ALL (R);258962;382;298;0;206;0;0;168;8;26.4;NO CLUB
NN5T;W5;2016;SINGLE-OP LOW ALL (T);258560;407;256;1;18;72;152;121;43;17.3;NORTH TEXAS CONTEST CLUB
PY8WW;PY;2016;ASSISTED LOW 15M (T);257796;366;279;0;0;0;0;366;0;15.7;PARA DX GROUP
DA0C;DL;2016;ASSISTED HIGH ALL (T);256750;462;325;0;0;70;256;136;0;17.0;DARC
TA4MA;TA;2016;SINGLE-OP LOW ALL;255969;324;239;0;40;68;139;67;10;26.8;NO CLUB
YY6SEW;YV;2016;ASSISTED LOW ALL;255780;348;245;0;0;91;0;67;190;26.9;RADIO CLUB VENEZOLANO
UT5EOX;UR;2016;SINGLE-OP QRP ALL;255125;407;325;0;55;52;168;132;0;29.5;UKRAINIAN CONTEST CLUB
M0OSH;G;2016;ASSISTED HIGH ALL;254925;440;309;0;0;213;182;45;0;17.4;NO CLUB
N4EK;W4;2016;SINGLE-OP HIGH 15M;254898;344;289;0;0;0;0;344;0;10.7;FLORIDA CONTEST GROUP
W8GNM;W8;2016;ASSISTED HIGH ALL (T);254535;321;239;1;18;43;164;78;17;13.2;NO CLUB
VK3AVV;VK;2016;SINGLE-OP HIGH ALL;253872;362;258;0;0;43;118;201;0;23.2;NO CLUB
SP7B;SP;2016;SINGLE-OP LOW ALL (T);253552;379;299;0;0;134;127;118;0;23.5;NO CLUB
HB9CIC;HB;2016;ASSISTED LOW ALL (T);253150;362;305;0;0;82;126;151;3;8.8;NO CLUB
W0ETT;W0;2016;SINGLE-OP LOW ALL;252619;402;281;0;0;80;173;135;14;16.7;GRAND MESA CONTESTERS OF COLORADO
YU7ZZ;YT;2016;ASSISTED QRP 20M;251836;485;334;0;0;0;485;0;0;22.8;NO CLUB
PW2A;PY;2016;ASSISTED LOW ALL;251280;399;240;0;0;18;68;121;192;12.4;RIO DX GROUP
EA2KV;EA;2016;SINGLE-OP HIGH 20M (T);251100;483;372;0;0;0;483;0;0;7.1;NO CLUB
LZ9V;LZ;2016;SINGLE-OP LOW 15M;250120;363;296;0;0;0;0;363;0;27.0;NO CLUB
K5QEA;W5;2016;SINGLE-OP HIGH ALL;250008;377;264;0;0;59;195;104;19;21.1;NO CLUB
KB3KNX;W3;2016;ASSISTED HIGH ALL;249363;352;269;0;11;93;165;81;2;13.9;NORTHEAST MARYLAND AMATEUR RADIO CONTEST SOCIETY
KE4S;W4;2016;ASSISTED HIGH ALL (T);248820;306;290;0;0;9;157;98;42;6.7;POTOMAC VALLEY RADIO CLUB
YO5NI;YO;2016;SINGLE-OP LOW 40M;248724;345;282;0;0;345;0;0;0;25.3;NO CLUB
U1BD;UA1;2016;SINGLE-OP HIGH ALL;248620;424;310;0;0;109;233;77;5;19.9;NO CLUB
EW8OM;EU;2016;ASSISTED HIGH ALL;248589;391;279;0;58;109;142;82;0;20.2;BELARUS CONTEST CLUB
OK2HBR;OK;2016;SINGLE-OP LOW 80M;248270;389;305;0;389;0;0;0;0;22.5;NO CLUB
K0VXU;W0;2016;ASSISTED HIGH ALL;247940;320;253;0;0;82;154;84;0;9.0;KANSAS CITY CONTEST CLUB
KJ6MBW;W6;2016;SINGLE-OP HIGH 15M;247848;422;276;0;0;0;0;422;0;20.2;NO CLUB
RG5A;UA3;2016;ASSISTED LOW 15M;247760;394;304;0;0;0;0;394;0;20.3;NO CLUB
PA6V;PA;2016;MULTI-SINGLE HIGH;247390;383;286;0;0;0;225;158;0;12.2;VRZA VERENIGING VAN RADIO ZEND AMATEURS
PA0CT;PA;2016;SINGLE-OP LOW ALL;246974;397;299;0;0;140;186;71;0;13.4;NO CLUB
AL1G;KL;2016;SINGLE-OP HIGH ALL;245862;425;261;0;0;0;424;1;0;8.6;NO CLUB
YO9XC;YO;2016;SINGLE-OP HIGH ALL;245154;391;273;2;118;101;93;74;3;17.1;YO DX CLUB
YL2BJ;YL;2016;ASSISTED HIGH 15M;244800;362;272;0;0;0;0;362;0;11.0;LATVIAN CONTEST CLUB
SP1FRC;SP;2016;SINGLE-OP LOW ALL;244524;391;287;12;43;110;181;45;0;21.9;NO CLUB
CT2GSN;CT;2016;ASSISTED LOW ALL;244464;326;264;0;63;87;54;122;0;16.5;NO CLUB
PE1FTV;PA;2016;ASSISTED LOW ALL;244200;402;296;0;79;92;157;73;1;17.2;NO CLUB
RC7A;UA6;2016;ASSISTED HIGH 20M;243747;479;371;0;0;0;479;0;0;10.7;NO CLUB
W9VW;W9;2016;MULTI-SINGLE HIGH;243620;353;260;4;19;74;147;109;0;9.9;NO CLUB
IZ3XNJ;I;2016;SINGLE-OP LOW ALL (T);243243;385;297;0;0;50;176;134;25;24.1;ITALIAN CONTEST CLUB
VA2OBW;VE2;2016;SINGLE-OP HIGH ALL;242136;328;236;0;0;76;185;53;14;29.6;NO CLUB
PY1SX;PY;2016;ASSISTED LOW ALL;242004;336;268;0;0;2;202;61;71;24.0;RIO DX GROUP
SP4AWE;SP;2016;SINGLE-OP LOW ALL;241920;375;270;0;65;171;88;51;0;21.2;SP CW CLUB
WN4AFP;W4;2016;SINGLE-OP LOW ALL (T);241650;374;270;0;3;130;44;144;53;25.9;SWAMP FOX CONTEST GROUP
K7ABV;W7;2016;SINGLE-OP HIGH ALL;241402;436;301;0;0;0;358;78;0;8.3;BIG SKY CONTESTERS
OZ4NA;OZ;2016;SINGLE-OP LOW ALL (T);241336;387;311;0;73;96;138;78;2;22.9;DANISH DX GROUP
R7MP;UA6;2016;SINGLE-OP LOW ALL;240714;417;311;0;15;139;237;25;1;26.3;NO CLUB
N8GLS;W8;2016;SINGLE-OP LOW ALL (T);239956;355;251;0;2;41;144;120;48;15.6;NO CLUB
KD9MS;W9;2016;SINGLE-OP HIGH 15M;238329;337;273;0;0;0;0;337;0;12.0;SOCIETY OF MIDWEST CONTESTERS
RJ3F;UA3;2016;ASSISTED LOW ALL;237897;376;267;0;48;112;120;96;0;18.8;NO CLUB
UA3RN;UA3;2016;ASSISTED HIGH ALL;237850;484;335;0;0;0;363;121;0;9.2;MICHURINSK CONTEST GROUP
IZ2GTS;I;2016;SINGLE-OP LOW ALL (T);237475;384;295;0;0;0;204;151;29;34.2;NO CLUB
EW4GL;EU;2016;ASSISTED LOW ALL;237360;377;276;0;121;103;131;22;0;31.8;NO CLUB
BG3UPA;BY;2016;MULTI-SINGLE HIGH;236328;338;258;0;0;94;82;160;2;35.9;NO CLUB
IO9P;IT9;2016;SINGLE-OP LOW 40M;236288;327;256;0;0;327;0;0;0;5.5;ITALIAN CONTEST CLUB
LZ1VVD;LZ;2016;SINGLE-OP LOW ALL;236022;382;283;0;0;200;182;0;0;24.7;THRACIAN ROSE CLUB
2E0PLA;G;2016;SINGLE-OP LOW ALL (T);235770;380;290;3;24;109;127;117;0;22.3;NO CLUB
LA8OM;LA;2016;SINGLE-OP HIGH ALL (T);235521;390;297;0;24;191;152;23;0;7.9;LA CONTEST CLUB
RW2B;UA3;2016;SINGLE-OP HIGH 40M;235410;334;266;0;0;334;0;0;0;10.7;NO CLUB
WX9U;W9;2016;SINGLE-OP HIGH ALL;234718;321;227;0;0;43;106;115;57;9.7;SOCIETY OF MIDWEST CONTESTERS
S52W;S5;2016;ASSISTED LOW ALL (T);234400;387;293;0;49;105;144;89;0;10.6;BELOKRANJEC CONTEST CLUB
DM5Z;DL;2016;ASSISTED LOW ALL;234036;381;297;10;25;101;143;102;0;14.4;BAVARIAN CONTEST CLUB
IZ4TOA;I;2016;SINGLE-OP HIGH 40M;234030;340;269;0;0;340;0;0;0;23.2;ITALIAN CONTEST CLUB
N1FTP;W1;2016;ASSISTED LOW ALL;233308;320;292;0;0;25;160;110;25;16.5;NO CLUB
OK1MKU;OK;2016;SINGLE-OP LOW ALL;232704;330;256;21;65;56;100;88;0;18.2;NO CLUB
K4SBZ;W4;2016;ASSISTED HIGH ALL (T);232323;336;259;0;27;48;144;76;41;18.2;TALLAHASSEE AMATEUR RADIO SOCIETY
RA4AAT;UA4;2016;ASSISTED LOW ALL;231546;382;259;0;110;73;117;79;3;17.3;NO CLUB
AK8H;W8;2016;ASSISTED QRP ALL;231012;376;276;2;65;57;102;122;28;22.6;NO CLUB
KR6N;W6;2016;ASSISTED HIGH ALL;230685;385;273;0;0;68;209;102;6;15.3;MOTHER LODE DX/CONTEST CLUB
DL5RU;DL;2016;SINGLE-OP LOW 40M;229633;313;277;0;0;313;0;0;0;32.1;BAVARIAN CONTEST CLUB
